Transaction_ID,Transaction_Date,Region,Country,Business_Unit,Product_Category,Product_Name,Customer_Segment,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Discount_Percentage,Customer_Rating,Quarter,Year
TX-2025-04999,2026-04-21,Europe,Germany,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Direct Sales,1,14757.35,14019.48,9592.28,4427.2,0.3158,5.0,4.6,Q2,2026
TX-2026-05000,2025-04-07,Asia-Pacific,Singapore,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Online Partner,1,15388.61,15388.61,10002.6,5386.01,0.35,0.0,4.6,Q2,2025
TX-2026-05001,2026-02-01,Europe,Italy,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Distributor,14,834.49,11682.86,4673.2,7009.66,0.6,0.0,4.1,Q1,2026
TX-2026-05002,2024-07-09,Europe,Italy,Enterprise Solutions,AI Software,ExecuDeck Core,Government,Direct Sales,3,444.57,1333.71,333.42,1000.29,0.75,0.0,4.6,Q3,2024
TX-2026-05003,2024-08-09,Asia-Pacific,Singapore,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Distributor,2,14934.64,28375.82,19415.04,8960.78,0.3158,5.0,5.0,Q3,2024
TX-2026-05004,2025-04-18,Asia-Pacific,Australia,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Direct Sales,17,342.57,5532.51,1747.09,3785.42,0.6842,5.0,4.3,Q2,2025
TX-2026-05005,2024-12-29,North America,United States,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Direct Sales,26,452.87,11774.62,2943.72,8830.9,0.75,0.0,4.3,Q4,2024
TX-2026-05006,2025-05-05,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,SMB,Distributor,17,596.72,9637.03,3550.45,6086.58,0.6316,5.0,4.6,Q2,2025
TX-2026-05007,2024-05-09,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Distributor,22,346.34,7619.48,2285.8,5333.68,0.7,0.0,4.2,Q2,2024
TX-2026-05008,2025-12-18,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Online Partner,2,3422.55,6845.1,4654.66,2190.44,0.32,0.0,4.3,Q4,2025
TX-2026-05009,2025-09-09,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,Government,Distributor,22,603.51,11949.5,4647.06,7302.44,0.6111,10.0,4.3,Q3,2025
TX-2026-05010,2025-10-23,Asia-Pacific,Singapore,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Direct Sales,2,14961.61,28427.06,19450.1,8976.96,0.3158,5.0,5.0,Q4,2025
TX-2026-05011,2025-08-13,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Online Partner,3,3589.87,9692.65,7323.33,2369.32,0.2444,10.0,4.1,Q3,2025
TX-2026-05012,2025-11-21,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Online Partner,14,200.34,2804.76,2243.78,560.98,0.2,0.0,4.2,Q4,2025
TX-2026-05013,2024-04-30,Asia-Pacific,Japan,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,21,1190.0,18742.5,7497.0,11245.5,0.6,25.0,4.5,Q2,2024
TX-2026-05014,2025-11-16,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Direct Sales,26,593.43,13114.8,5400.2,7714.6,0.5882,15.0,4.0,Q4,2025
TX-2026-05015,2025-10-17,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Online Partner,23,829.78,18130.69,7633.93,10496.76,0.5789,5.0,3.6,Q4,2025
TX-2026-05016,2024-08-06,Latin America,Mexico,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Direct Sales,312,2.56,758.78,399.36,359.42,0.4737,5.0,5.0,Q3,2024
TX-2026-05017,2024-07-26,Latin America,Mexico,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Distributor,16,201.03,3055.66,2573.12,482.54,0.1579,5.0,3.1,Q3,2024
TX-2026-05018,2025-06-10,Europe,France,Enterprise Solutions,AI Software,Qwen Enterprise Suite,SMB,Online Partner,23,1218.55,28026.65,8407.88,19618.77,0.7,0.0,4.2,Q2,2025
TX-2026-05019,2024-02-25,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Distributor,18,864.71,14786.54,6225.84,8560.7,0.579,5.0,3.5,Q1,2024
TX-2026-05020,2025-06-25,North America,United States,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Distributor,16,9.71,155.36,31.04,124.32,0.8002,0.0,4.3,Q2,2025
TX-2026-05021,2025-01-18,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Online Partner,4,860.15,3440.6,1376.24,2064.36,0.6,0.0,4.4,Q1,2025
TX-2026-05022,2024-05-11,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Distributor,21,591.95,11187.86,4350.78,6837.08,0.6111,10.0,4.4,Q2,2024
TX-2026-05023,2025-01-08,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Government,Online Partner,4,3530.89,14123.56,9604.04,4519.52,0.32,0.0,4.5,Q1,2025
TX-2026-05024,2024-03-23,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,SMB,Direct Sales,17,10.2,147.39,34.68,112.71,0.7647,15.0,4.6,Q1,2024
TX-2026-05025,2025-10-31,Asia-Pacific,Singapore,Enterprise Solutions,Security Systems,Network Shield Pro,Enterprise,Distributor,4,610.78,2320.96,855.08,1465.88,0.6316,5.0,4.1,Q4,2025
TX-2026-05026,2024-03-05,Asia-Pacific,Singapore,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Online Partner,4858,0.05,230.76,97.16,133.6,0.579,5.0,4.6,Q1,2024
TX-2026-05027,2024-05-30,Latin America,Mexico,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Online Partner,2,446.32,803.38,223.16,580.22,0.7222,10.0,4.1,Q2,2024
TX-2026-05028,2024-02-01,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Online Partner,4,1193.64,4774.56,1432.36,3342.2,0.7,0.0,4.9,Q1,2024
TX-2026-05029,2025-10-31,Europe,Italy,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,9,1012.63,8657.99,6561.81,2096.18,0.2421,5.0,4.5,Q4,2025
TX-2026-05030,2025-08-14,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Online Partner,1167,2.57,2699.27,1493.76,1205.51,0.4466,10.0,4.6,Q3,2025
TX-2026-05031,2024-02-23,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Distributor,8,973.07,7006.1,5604.88,1401.22,0.2,10.0,4.7,Q1,2024
TX-2026-05032,2024-09-09,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Online Partner,21,200.03,3990.6,3360.42,630.18,0.1579,5.0,3.4,Q3,2024
TX-2026-05033,2026-03-27,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,4,3461.72,11769.85,9415.88,2353.97,0.2,15.0,4.4,Q1,2026
TX-2026-05034,2024-02-19,Latin America,Brazil,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Direct Sales,984,2.55,1881.9,1249.68,632.22,0.3359,25.0,4.2,Q1,2024
TX-2026-05035,2025-03-28,Europe,Italy,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Direct Sales,16222,0.05,811.1,324.44,486.66,0.6,0.0,4.5,Q1,2025
TX-2026-05036,2025-01-26,Europe,United Kingdom,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Mid-Market,Direct Sales,2,14595.64,29191.28,18974.34,10216.94,0.35,0.0,4.7,Q1,2025
TX-2026-05037,2025-12-06,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,5,3464.29,17321.45,11778.6,5542.85,0.32,0.0,4.6,Q4,2025
TX-2026-05038,2025-02-27,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,16,1026.86,15608.27,11829.44,3778.83,0.2421,5.0,4.5,Q1,2025
TX-2026-05039,2025-03-23,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Government,Online Partner,5,1003.47,5017.35,3612.5,1404.85,0.28,0.0,4.9,Q1,2025
TX-2026-05040,2025-02-08,Asia-Pacific,Japan,Cloud Services,AI Training API,Qwen API Credits,SMB,Online Partner,13,10.14,131.82,26.39,105.43,0.7998,0.0,4.9,Q1,2025
TX-2026-05041,2025-04-09,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,22,1205.62,22545.09,7957.18,14587.91,0.6471,15.0,4.5,Q2,2025
TX-2026-05042,2024-07-18,Europe,France,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Online Partner,24,589.75,12030.9,4953.84,7077.06,0.5882,15.0,4.2,Q3,2024
TX-2026-05043,2024-08-17,Asia-Pacific,Japan,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,20,847.04,15246.72,6776.4,8470.32,0.5556,10.0,3.8,Q3,2024
TX-2026-05044,2025-04-10,Europe,Italy,Cloud Services,AI Training API,Qwen API Credits,SMB,Online Partner,13,9.99,123.38,26.0,97.38,0.7893,5.0,5.0,Q2,2025
TX-2026-05045,2024-05-25,North America,Canada,Enterprise Solutions,AI Software,ExecuDeck Core,Mid-Market,Online Partner,13,460.36,5685.45,1496.17,4189.28,0.7368,5.0,4.5,Q2,2024
TX-2026-05046,2025-05-03,Asia-Pacific,Australia,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Direct Sales,442,2.57,1135.94,565.76,570.18,0.5019,0.0,4.3,Q2,2025
TX-2026-05047,2026-01-24,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Direct Sales,308,2.46,757.68,378.84,378.84,0.5,0.0,5.0,Q1,2026
TX-2026-05048,2026-02-01,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Online Partner,9,586.28,5276.52,1846.8,3429.72,0.65,0.0,4.1,Q1,2026
TX-2026-05049,2026-05-17,North America,United States,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,14,858.79,12023.06,4809.28,7213.78,0.6,0.0,4.3,Q2,2026
TX-2026-05050,2024-04-02,Asia-Pacific,Singapore,Cloud Services,Storage Nodes,Secure Vault S3,Enterprise,Direct Sales,5710,0.05,285.5,114.2,171.3,0.6,0.0,4.4,Q2,2024
TX-2026-05051,2025-08-31,Asia-Pacific,Singapore,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Direct Sales,7,10.03,56.17,14.07,42.1,0.7495,20.0,4.6,Q3,2025
TX-2026-05052,2025-12-25,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,10,990.16,9406.52,7129.2,2277.32,0.2421,5.0,4.8,Q4,2025
TX-2026-05053,2024-05-03,Asia-Pacific,Singapore,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Online Partner,1029,2.49,2434.1,1286.25,1147.85,0.4716,5.0,4.8,Q2,2024
TX-2026-05054,2026-04-11,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Government,Online Partner,17,1220.01,20740.17,6222.0,14518.17,0.7,0.0,4.9,Q2,2026
TX-2026-05055,2024-03-24,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Distributor,8,358.96,2871.68,861.52,2010.16,0.7,0.0,4.8,Q1,2024
TX-2026-05056,2024-08-18,North America,Canada,Enterprise Solutions,AI Software,Qwen Enterprise Suite,SMB,Direct Sales,23,1185.97,27277.31,8183.17,19094.14,0.7,0.0,4.7,Q3,2024
TX-2026-05057,2026-05-23,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,SMB,Online Partner,565,2.47,1256.0,700.6,555.4,0.4422,10.0,4.5,Q2,2026
TX-2026-05058,2024-08-24,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Government,Online Partner,5,870.93,4136.92,1741.85,2395.07,0.579,5.0,4.8,Q3,2024
TX-2026-05059,2025-09-04,Asia-Pacific,Australia,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Government,Direct Sales,7,1190.45,8333.15,2499.91,5833.24,0.7,0.0,4.1,Q3,2025
TX-2026-05060,2025-07-04,Europe,France,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Direct Sales,13,9.93,129.09,25.87,103.22,0.7996,0.0,4.7,Q3,2025
TX-2026-05061,2025-05-24,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Online Partner,7,979.42,6170.35,4936.26,1234.09,0.2,10.0,4.6,Q2,2025
TX-2026-05062,2024-03-10,Latin America,Brazil,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Online Partner,17105,0.05,855.25,342.1,513.15,0.6,0.0,3.6,Q1,2024
TX-2026-05063,2024-11-01,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Direct Sales,27,10.13,246.16,54.81,191.35,0.7773,10.0,4.2,Q4,2024
TX-2026-05064,2025-01-30,Asia-Pacific,Japan,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Online Partner,3,10.27,29.27,6.15,23.12,0.7899,5.0,4.7,Q1,2025
TX-2026-05065,2024-02-23,Europe,France,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Distributor,10,10.14,91.26,20.3,70.96,0.7776,10.0,4.5,Q1,2024
TX-2026-05066,2024-09-03,North America,Canada,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Online Partner,23,981.59,21447.74,16255.02,5192.72,0.2421,5.0,4.9,Q3,2024
TX-2026-05067,2024-12-02,Asia-Pacific,Japan,Cloud Services,AI Training API,Qwen API Credits,SMB,Online Partner,13,10.0,130.0,26.0,104.0,0.8,0.0,4.7,Q4,2024
TX-2026-05068,2024-02-18,Asia-Pacific,India,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Government,Online Partner,8,1004.86,8038.88,5788.0,2250.88,0.28,0.0,4.8,Q1,2024
TX-2026-05069,2025-01-21,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,4,1010.86,3639.1,2911.28,727.82,0.2,10.0,4.2,Q1,2025
TX-2026-05070,2024-07-11,Latin America,Brazil,Enterprise Solutions,Analytics Tools,InsightEngine Pro,SMB,Online Partner,11,350.77,3858.47,1157.53,2700.94,0.7,0.0,4.2,Q3,2024
TX-2026-05071,2024-05-16,Europe,United Kingdom,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Online Partner,9,344.46,2945.13,930.06,2015.07,0.6842,5.0,4.9,Q2,2024
TX-2026-05072,2025-04-23,Europe,Italy,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Online Partner,6,202.8,1095.12,973.44,121.68,0.1111,10.0,2.7,Q2,2025
TX-2026-05073,2026-04-16,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Direct Sales,565,2.45,1315.04,694.95,620.09,0.4715,5.0,4.6,Q2,2026
TX-2026-05074,2025-04-09,Asia-Pacific,Japan,Cloud Services,AI Training API,Qwen API Credits,SMB,Direct Sales,16,10.29,164.64,32.96,131.68,0.7998,0.0,4.4,Q2,2025
TX-2026-05075,2025-06-02,North America,Canada,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,SMB,Direct Sales,2,15229.99,27413.98,19798.98,7615.0,0.2778,10.0,5.0,Q2,2025
TX-2026-05076,2025-04-09,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Mid-Market,Distributor,20,859.12,15464.16,6873.0,8591.16,0.5556,10.0,4.4,Q2,2025
TX-2026-05077,2025-01-15,North America,Canada,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Direct Sales,14,598.41,7539.97,2932.16,4607.81,0.6111,10.0,4.1,Q1,2025
TX-2026-05078,2026-02-11,Asia-Pacific,Australia,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,SMB,Direct Sales,8,999.23,7993.84,5755.6,2238.24,0.28,0.0,4.6,Q1,2026
TX-2026-05079,2024-05-04,North America,United States,Consumer Hardware,Workstations,ROCm Dev Station,Government,Online Partner,3,3462.01,10386.03,7062.51,3323.52,0.32,0.0,3.2,Q2,2024
TX-2026-05080,2024-05-20,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Mid-Market,Online Partner,1,3537.21,3360.35,2405.3,955.05,0.2842,5.0,5.0,Q2,2024
TX-2026-05081,2024-05-24,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Online Partner,15,1205.99,16280.86,5427.0,10853.86,0.6667,10.0,4.9,Q2,2024
TX-2026-05082,2026-04-16,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Mid-Market,Distributor,4,10.09,36.32,8.08,28.24,0.7775,10.0,4.4,Q2,2026
TX-2026-05083,2024-06-03,Europe,France,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Distributor,15,1012.31,14425.42,10932.9,3492.52,0.2421,5.0,4.5,Q2,2024
TX-2026-05084,2024-09-21,North America,Canada,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Government,Online Partner,7,203.57,1424.99,1140.02,284.97,0.2,0.0,3.7,Q3,2024
TX-2026-05085,2024-05-20,Europe,France,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Direct Sales,13,356.67,4636.71,1391.0,3245.71,0.7,0.0,4.4,Q2,2024
TX-2026-05086,2025-03-16,Europe,France,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Online Partner,4,357.5,1430.0,429.0,1001.0,0.7,0.0,4.6,Q1,2025
TX-2026-05087,2025-09-21,North America,United States,Cloud Services,Compute Clusters,AMD GPU Node Hour,Mid-Market,Direct Sales,401,2.43,925.71,489.22,436.49,0.4715,5.0,4.6,Q3,2025
TX-2026-05088,2024-02-02,Latin America,Mexico,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Mid-Market,Direct Sales,16,345.21,5523.36,1656.96,3866.4,0.7,0.0,3.9,Q1,2024
TX-2026-05089,2025-09-01,North America,United States,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Mid-Market,Direct Sales,6,990.43,5942.58,4278.66,1663.92,0.28,0.0,5.0,Q3,2025
TX-2026-05090,2026-03-16,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Online Partner,23,200.21,4604.83,3683.91,920.92,0.2,0.0,3.0,Q1,2026
TX-2026-05091,2024-01-24,Asia-Pacific,Singapore,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Enterprise,Direct Sales,20,1221.95,20773.15,7331.6,13441.55,0.6471,15.0,4.3,Q1,2024
TX-2026-05092,2024-03-25,North America,Canada,Enterprise Solutions,Security Systems,ROCm Guard AI,Government,Online Partner,10,859.14,8161.83,3436.6,4725.23,0.5789,5.0,4.5,Q1,2024
TX-2026-05093,2024-08-10,North America,United States,Cloud Services,AI Training API,Qwen API Credits,Government,Direct Sales,21,10.0,199.5,42.0,157.5,0.7895,5.0,4.1,Q3,2024
TX-2026-05094,2025-01-10,North America,Canada,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Government,Direct Sales,17,349.17,5639.1,1780.75,3858.35,0.6842,5.0,5.0,Q1,2025
TX-2026-05095,2024-09-23,Europe,Italy,Enterprise Solutions,AI Software,ExecuDeck Core,Enterprise,Distributor,20,443.18,8863.6,2216.0,6647.6,0.75,0.0,5.0,Q3,2024
TX-2026-05096,2024-07-28,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,SMB,Distributor,8,10.04,76.3,16.08,60.22,0.7893,5.0,4.4,Q3,2024
TX-2026-05097,2025-06-26,Asia-Pacific,Singapore,Enterprise Solutions,Security Systems,Network Shield Pro,Mid-Market,Online Partner,14,588.43,7414.22,2883.3,4530.92,0.6111,10.0,4.3,Q2,2025
TX-2026-05098,2024-11-13,Europe,Italy,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Direct Sales,6,3464.61,18708.89,14135.58,4573.31,0.2444,10.0,4.3,Q4,2024
TX-2026-05099,2024-12-06,Europe,Germany,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Distributor,2020,2.47,4989.4,2504.8,2484.6,0.498,0.0,4.5,Q4,2024
TX-2026-05100,2025-08-05,North America,Canada,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Online Partner,2,340.92,681.84,204.56,477.28,0.7,0.0,4.1,Q3,2025
TX-2026-05101,2024-05-25,Asia-Pacific,Australia,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Mid-Market,Direct Sales,9,1183.61,10119.87,3195.72,6924.15,0.6842,5.0,4.6,Q2,2024
TX-2026-05102,2025-12-04,Europe,Germany,Enterprise Solutions,Security Systems,ROCm Guard AI,Government,Direct Sales,18,836.75,15061.5,6024.6,9036.9,0.6,0.0,4.4,Q4,2025
TX-2026-05103,2024-12-20,Asia-Pacific,Japan,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,2,3570.99,6784.88,4856.54,1928.34,0.2842,5.0,4.9,Q4,2024
TX-2026-05104,2025-04-10,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,Government,Direct Sales,1,3531.86,3355.27,2401.66,953.61,0.2842,5.0,4.1,Q2,2025
TX-2026-05105,2024-05-10,North America,United States,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Direct Sales,24,342.63,7400.81,2466.96,4933.85,0.6667,10.0,5.0,Q2,2024
TX-2026-05106,2025-05-28,North America,Canada,Consumer Hardware,Workstations,ROCm Dev Station,SMB,Online Partner,3,3469.12,8846.26,7077.0,1769.26,0.2,15.0,4.5,Q2,2025
TX-2026-05107,2024-03-31,Europe,United Kingdom,Enterprise Solutions,Analytics Tools,InsightEngine Pro,Enterprise,Online Partner,15,357.42,4557.11,1608.45,2948.66,0.647,15.0,4.3,Q1,2024
TX-2026-05108,2026-04-18,Europe,France,Consumer Hardware,Workstations,ROCm Dev Station,Enterprise,Online Partner,3,3543.59,10099.23,7228.92,2870.31,0.2842,5.0,5.0,Q2,2026
TX-2026-05109,2024-07-25,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Distributor,14,10.28,136.72,28.84,107.88,0.7891,5.0,4.7,Q3,2024
TX-2026-05110,2024-04-30,Asia-Pacific,India,Cloud Services,Compute Clusters,AMD GPU Node Hour,Enterprise,Online Partner,568,2.55,1448.4,721.36,727.04,0.502,0.0,5.0,Q2,2024
TX-2026-05111,2025-08-09,Asia-Pacific,Australia,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Mid-Market,Online Partner,21,199.72,4194.12,3355.38,838.74,0.2,0.0,3.6,Q3,2025
TX-2026-05112,2026-05-16,Asia-Pacific,India,Enterprise Solutions,Security Systems,ROCm Guard AI,SMB,Direct Sales,39,874.46,9497.54,13641.42,-4143.88,-0.4363,72.2,4.1,Q2,2026
TX-2026-05113,2024-03-18,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Distributor,8,204.5,1636.0,1308.8,327.2,0.2,0.0,3.3,Q1,2024
TX-2026-05114,2024-12-13,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,3,14938.6,33611.85,29130.27,4481.58,0.1333,25.0,5.0,Q4,2024
TX-2026-05115,2024-09-10,North America,Canada,Cloud Services,Compute Clusters,AMD GPU Node Hour,Government,Distributor,339,2.46,792.24,416.97,375.27,0.4737,5.0,4.1,Q3,2024
TX-2026-05116,2025-06-10,North America,United States,Enterprise Solutions,AI Software,Qwen Enterprise Suite,Government,Online Partner,21,1196.55,23871.17,7538.16,16333.01,0.6842,5.0,4.6,Q2,2025
TX-2026-05117,2026-02-20,Asia-Pacific,India,Cloud Services,Storage Nodes,Secure Vault S3,SMB,Distributor,15260,0.05,724.85,305.2,419.65,0.5789,5.0,4.8,Q1,2026
TX-2026-05118,2024-06-28,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,Radeon RX 7900 XTX,Enterprise,Direct Sales,15,1020.97,14548.82,11026.5,3522.32,0.2421,5.0,4.7,Q2,2024
TX-2026-05119,2024-03-02,Europe,Germany,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Distributor,2,199.88,359.78,319.8,39.98,0.1111,10.0,3.3,Q1,2024
TX-2026-05120,2025-03-27,Europe,France,Enterprise Solutions,Security Systems,ROCm Guard AI,SMB,Distributor,24,850.35,19387.98,8163.36,11224.62,0.5789,5.0,4.9,Q1,2025
TX-2026-05121,2024-10-24,Europe,Italy,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,Enterprise,Online Partner,13,204.29,2390.19,2124.59,265.6,0.1111,10.0,3.5,Q4,2024
TX-2026-05122,2025-09-20,Latin America,Brazil,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Direct Sales,5,200.97,954.61,803.9,150.71,0.1579,5.0,3.4,Q3,2025
TX-2026-05123,2024-11-27,North America,United States,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Direct Sales,33,852.32,28126.56,11250.69,16875.87,0.6,0.0,4.4,Q4,2024
TX-2026-05124,2025-01-07,Latin America,Mexico,Cloud Services,AI Training API,Qwen API Credits,Government,Online Partner,11,10.07,110.77,22.11,88.66,0.8004,0.0,4.6,Q1,2025
TX-2026-05125,2025-09-14,North America,United States,Enterprise Solutions,Security Systems,ROCm Guard AI,Enterprise,Online Partner,22,871.9,19181.8,7672.72,11509.08,0.6,0.0,4.6,Q3,2025
TX-2026-05126,2025-08-17,Asia-Pacific,Singapore,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Enterprise,Direct Sales,1,14767.58,14767.58,9598.93,5168.65,0.35,0.0,5.0,Q3,2025
TX-2026-05127,2026-03-25,Asia-Pacific,India,Cloud Services,AI Training API,Qwen API Credits,Government,Direct Sales,5,10.06,47.78,10.05,37.73,0.7897,5.0,4.5,Q1,2026
TX-2026-05128,2024-07-30,Asia-Pacific,Japan,Consumer Hardware,GPU Accelerators,AMD Instinct MI300X,Government,Direct Sales,2,14727.87,26510.17,19146.24,7363.93,0.2778,10.0,4.7,Q3,2024
TX-2026-05129,2026-05-27,Latin America,Brazil,Cloud Services,AI Training API,Qwen API Credits,Enterprise,Distributor,7,10.26,71.82,14.35,57.47,0.8002,0.0,4.4,Q2,2026
TX-2026-05130,2026-03-07,North America,Canada,Cloud Services,AI Training API,Qwen API Credits,SMB,Online Partner,6,10.01,60.06,12.0,48.06,0.8002,0.0,4.3,Q1,2026
TX-2026-05131,2025-10-29,Latin America,Mexico,Cloud Services,Storage Nodes,Secure Vault S3,Mid-Market,Direct Sales,3854,0.05,192.7,77.08,115.62,0.6,0.0,4.1,Q4,2025
TX-2026-05132,2024-01-06,Latin America,Mexico,Consumer Hardware,AI Smart Hubs,Smart Assistant Pro,SMB,Distributor,12,204.69,645.74,1965.0,-1319.26,-2.043,73.7,3.0,Q1,2024
